
[  0]    1020 || B: 0.708 | C: 0.839 | M: 0.710 | S: 0.073 | T: 2.329 || ETA: 2 days, 3:38:52 || timer: 1.326
[  0]    1030 || B: 0.706 | C: 0.842 | M: 0.710 | S: 0.071 | T: 2.329 || ETA: 2 days, 3:24:14 || timer: 1.291
[  0]    1040 || B: 0.701 | C: 0.840 | M: 0.707 | S: 0.073 | T: 2.320 || ETA: 2 days, 3:24:25 || timer: 1.333
[  0]    1050 || B: 0.696 | C: 0.833 | M: 0.711 | S: 0.073 | T: 2.312 || ETA: 2 days, 3:38:53 || timer: 1.302
[  0]    1060 || B: 0.686 | C: 0.824 | M: 0.708 | S: 0.073 | T: 2.291 || ETA: 2 days, 3:39:09 || timer: 1.319
[  0]    1070 || B: 0.684 | C: 0.823 | M: 0.713 | S: 0.073 | T: 2.293 || ETA: 2 days, 3:39:15 || timer: 1.437
[  0]    1080 || B: 0.684 | C: 0.809 | M: 0.710 | S: 0.072 | T: 2.275 || ETA: 2 days, 3:38:22 || timer: 1.286
[  0]    1090 || B: 0.684 | C: 0.807 | M: 0.699 | S: 0.072 | T: 2.261 || ETA: 2 days, 3:38:29 || timer: 1.326
[  0]    1100 || B: 0.682 | C: 0.812 | M: 0.696 | S: 0.072 | T: 2.262 || ETA: 2 days, 3:37:43 || timer: 1.291
[  0]    1110 || B: 0.670 | C: 0.802 | M: 0.692 | S: 0.071 | T: 2.235 || ETA: 2 days, 3:38:33 || timer: 1.386
[  0]    1120 || B: 0.664 | C: 0.798 | M: 0.691 | S: 0.070 | T: 2.223 || ETA: 2 days, 3:38:05 || timer: 1.325
[  0]    1130 || B: 0.659 | C: 0.791 | M: 0.691 | S: 0.069 | T: 2.210 || ETA: 2 days, 3:22:29 || timer: 1.324
[  0]    1140 || B: 0.660 | C: 0.804 | M: 0.696 | S: 0.068 | T: 2.229 || ETA: 2 days, 3:22:35 || timer: 1.327
[  0]    1150 || B: 0.667 | C: 0.808 | M: 0.705 | S: 0.068 | T: 2.249 || ETA: 2 days, 3:35:05 || timer: 6.924
[  0]    1160 || B: 0.672 | C: 0.819 | M: 0.708 | S: 0.068 | T: 2.266 || ETA: 2 days, 3:34:59 || timer: 1.315
[  0]    1170 || B: 0.663 | C: 0.811 | M: 0.699 | S: 0.068 | T: 2.242 || ETA: 2 days, 3:34:49 || timer: 1.392
