
Multiple GPUs detected! Turning off JIT.
Scaling parameters by 3.00 to account for a batch size of 24.
loading annotations into memory...
Done (t=53.20s)
creating index...
index created!
loading annotations into memory...
Done (t=4.40s)
creating index...
index created!
Initializing weights...
Begin training!

[  0]    1440 || B: 0.670 | C: 0.804 | M: 0.741 | S: 0.067 | T: 2.282 || ETA: 1 day, 12:44:55 || timer: 0.968
[  0]    1450 || B: 0.665 | C: 0.807 | M: 0.746 | S: 0.065 | T: 2.284 || ETA: 1 day, 12:45:04 || timer: 1.121
[  0]    1460 || B: 0.657 | C: 0.808 | M: 0.745 | S: 0.065 | T: 2.276 || ETA: 1 day, 12:44:26 || timer: 0.917
[  0]    1470 || B: 0.650 | C: 0.810 | M: 0.736 | S: 0.067 | T: 2.263 || ETA: 1 day, 12:44:09 || timer: 0.972
[  0]    1480 || B: 0.642 | C: 0.807 | M: 0.726 | S: 0.069 | T: 2.244 || ETA: 1 day, 12:43:48 || timer: 0.906
[  0]    1490 || B: 0.639 | C: 0.806 | M: 0.726 | S: 0.070 | T: 2.242 || ETA: 1 day, 12:43:15 || timer: 0.977
[  0]    1500 || B: 0.631 | C: 0.798 | M: 0.721 | S: 0.073 | T: 2.223 || ETA: 1 day, 12:43:16 || timer: 0.928
[  0]    1510 || B: 0.636 | C: 0.801 | M: 0.733 | S: 0.072 | T: 2.241 || ETA: 1 day, 12:43:39 || timer: 0.896
[  0]    1520 || B: 0.635 | C: 0.794 | M: 0.733 | S: 0.071 | T: 2.233 || ETA: 1 day, 13:05:16 || timer: 0.872
[  0]    1530 || B: 0.636 | C: 0.790 | M: 0.722 | S: 0.070 | T: 2.218 || ETA: 1 day, 13:04:29 || timer: 0.904
[  0]    1540 || B: 0.639 | C: 0.785 | M: 0.725 | S: 0.071 | T: 2.220 || ETA: 1 day, 12:46:36 || timer: 0.957
[  0]    1550 || B: 0.635 | C: 0.775 | M: 0.721 | S: 0.071 | T: 2.202 || ETA: 1 day, 12:46:18 || timer: 0.949
[  0]    1560 || B: 0.631 | C: 0.764 | M: 0.715 | S: 0.069 | T: 2.178 || ETA: 1 day, 12:43:58 || timer: 0.966
[  0]    1570 || B: 0.630 | C: 0.760 | M: 0.718 | S: 0.066 | T: 2.174 || ETA: 1 day, 12:56:11 || timer: 0.928
[  0]    1580 || B: 0.629 | C: 0.758 | M: 0.725 | S: 0.065 | T: 2.178 || ETA: 1 day, 12:56:39 || timer: 0.900
[  0]    1590 || B: 0.631 | C: 0.758 | M: 0.722 | S: 0.064 | T: 2.175 || ETA: 1 day, 12:54:39 || timer: 0.917
[  0]    1600 || B: 0.637 | C: 0.760 | M: 0.727 | S: 0.063 | T: 2.187 || ETA: 1 day, 12:54:50 || timer: 0.991
[  0]    1610 || B: 0.619 | C: 0.741 | M: 0.713 | S: 0.063 | T: 2.136 || ETA: 1 day, 12:54:47 || timer: 0.997
[  0]    1620 || B: 0.613 | C: 0.734 | M: 0.711 | S: 0.064 | T: 2.122 || ETA: 1 day, 13:06:18 || timer: 0.945
[  0]    1630 || B: 0.612 | C: 0.729 | M: 0.718 | S: 0.063 | T: 2.122 || ETA: 1 day, 12:50:18 || timer: 0.957
[  0]    1640 || B: 0.608 | C: 0.730 | M: 0.720 | S: 0.062 | T: 2.121 || ETA: 1 day, 12:49:56 || timer: 0.931
[  0]    1650 || B: 0.606 | C: 0.730 | M: 0.716 | S: 0.063 | T: 2.114 || ETA: 1 day, 12:49:11 || timer: 0.921
[  0]    1660 || B: 0.594 | C: 0.718 | M: 0.706 | S: 0.063 | T: 2.081 || ETA: 1 day, 12:48:38 || timer: 0.886
[  0]    1670 || B: 0.598 | C: 0.729 | M: 0.706 | S: 0.063 | T: 2.096 || ETA: 1 day, 12:47:44 || timer: 0.961
[  0]    1680 || B: 0.595 | C: 0.724 | M: 0.699 | S: 0.061 | T: 2.078 || ETA: 1 day, 12:47:49 || timer: 0.983
[  0]    1690 || B: 0.590 | C: 0.721 | M: 0.693 | S: 0.062 | T: 2.066 || ETA: 1 day, 12:48:17 || timer: 0.916
[  0]    1700 || B: 0.582 | C: 0.709 | M: 0.681 | S: 0.059 | T: 2.032 || ETA: 1 day, 12:47:47 || timer: 0.896
[  0]    1710 || B: 0.591 | C: 0.729 | M: 0.694 | S: 0.059 | T: 2.074 || ETA: 1 day, 12:47:27 || timer: 0.978
[  0]    1720 || B: 0.598 | C: 0.742 | M: 0.701 | S: 0.059 | T: 2.101 || ETA: 1 day, 12:59:44 || timer: 0.941
[  0]    1730 || B: 0.604 | C: 0.749 | M: 0.705 | S: 0.058 | T: 2.115 || ETA: 1 day, 12:46:07 || timer: 0.947
[  0]    1740 || B: 0.607 | C: 0.749 | M: 0.704 | S: 0.058 | T: 2.119 || ETA: 1 day, 12:45:55 || timer: 0.907
[  0]    1750 || B: 0.604 | C: 0.744 | M: 0.697 | S: 0.059 | T: 2.103 || ETA: 1 day, 12:46:02 || timer: 0.921
[  0]    1760 || B: 0.607 | C: 0.745 | M: 0.702 | S: 0.059 | T: 2.113 || ETA: 1 day, 12:45:53 || timer: 1.048
[  0]    1770 || B: 0.597 | C: 0.724 | M: 0.704 | S: 0.059 | T: 2.084 || ETA: 1 day, 12:45:29 || timer: 0.948
[  0]    1780 || B: 0.599 | C: 0.726 | M: 0.708 | S: 0.060 | T: 2.093 || ETA: 1 day, 12:45:54 || timer: 0.991
[  0]    1790 || B: 0.599 | C: 0.721 | M: 0.715 | S: 0.059 | T: 2.093 || ETA: 1 day, 12:45:46 || timer: 0.916
[  0]    1800 || B: 0.605 | C: 0.734 | M: 0.728 | S: 0.061 | T: 2.128 || ETA: 1 day, 12:44:10 || timer: 0.946
[  0]    1810 || B: 0.598 | C: 0.712 | M: 0.717 | S: 0.062 | T: 2.090 || ETA: 1 day, 12:55:26 || timer: 0.861
